CMPD_CHEMBLID,exp,smiles,MolecularWeight,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings
CHEMBL1823817,1.46,COC[C@H](O)CN1C(=O)C=NN(C1=O)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,480.9490000000004,0.8699999999999997,135.67999999999998,3.0,9.0,8.0,2.0
CHEMBL336546,1.8,FC(F)(F)c1cc(NC(=O)c2cnc(Cl)nc2C(F)(F)F)cc(c1)C(F)(F)F,437.64900000000006,5.438700000000002,54.88,1.0,3.0,2.0,2.0
CHEMBL1201391,1.55,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,436.5890000000002,4.105700000000003,104.06000000000002,3.0,5.0,10.0,0.0
CHEMBL1223816,1.55,NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3CC4CCCCC4)c1,342.4830000000001,3.740000000000003,55.56000000000001,1.0,3.0,5.0,1.0
CHEMBL81,4.13,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,473.5940000000004,6.075200000000005,70.0,2.0,6.0,7.0,4.0
CHEMBL2158822,2.83,OC(=O)c1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,463.4050000000002,5.451400000000006,53.010000000000005,1.0,4.0,6.0,2.0
CHEMBL182682,3.4,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1OC,486.6560000000002,5.3913000000000055,42.010000000000005,0.0,4.0,10.0,3.0
CHEMBL255244,1.2,CCN1CCN(Cc2cnc(c(C)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,429.5680000000002,4.029020000000002,74.49,2.0,5.0,6.0,3.0
CHEMBL1829430,1.61,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3snc(C)c3C(=O)N2Cc4ccccc4,489.64500000000027,4.460440000000004,94.11000000000001,1.0,7.0,9.0,4.0
CHEMBL1454596,1.32,CCOC(=O)Cc1csc(NS(=O)(=O)c2ccc(Cl)cc2)n1,360.844,2.7029000000000005,85.36,1.0,6.0,6.0,2.0
CHEMBL1113,2.28,Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1,313.78800000000007,3.4292000000000025,36.86,1.0,4.0,0.0,2.0
CHEMBL528724,0.7,Cc1cc2nc(NC(=N)N)nc(C)c2cc1C,229.28699999999998,1.8604299999999996,87.68,3.0,3.0,1.0,2.0
CHEMBL2158051,1.82,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c3ccccc3)c4ccccc4)C(=O)CC(C)C,561.7270000000001,2.622900000000003,110.85,3.0,5.0,9.0,2.0
CHEMBL551060,2.0,Cc1nc(C)c(s1)C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N,376.8690000000001,2.39422,94.88,2.0,5.0,6.0,2.0
CHEMBL1619466,3.3,COc1ccc(cc1)c2nc3CCCn3c2Br,293.16399999999993,3.267400000000002,27.05,0.0,3.0,2.0,2.0
CHEMBL2158771,2.17,OC(=O)[C@H](Cc1ccc(cc1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,516.4690000000003,5.116180000000006,76.8,1.0,5.0,8.0,2.0
CHEMBL51697,2.11,CN1C[C@@H](c2ccccc2)c3cccc(N)c3C1,238.33399999999997,2.8461000000000007,29.259999999999998,1.0,2.0,1.0,2.0
CHEMBL67860,2.85,Cn1c(ccc1c2ccc3NC(=O)OC(C)(C)c3c2)C#N,281.315,3.3609800000000014,67.05000000000001,1.0,4.0,1.0,2.0
CHEMBL38576,3.42,CN([C@H](CN1CCCC1)c2ccccc2)C(=O)Cc3ccc(Cl)c(Cl)c3,391.3420000000001,4.831400000000005,23.55,0.0,2.0,6.0,2.0
CHEMBL118973,3.8,Cn1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,329.403,4.297800000000002,46.92,1.0,3.0,4.0,4.0
CHEMBL1645496,2.27,OC(c1ccccc1)c2ccc3C(=O)C=C(Nc3c2)c4cccnc4,328.37100000000004,3.671800000000002,65.97999999999999,2.0,3.0,3.0,4.0
CHEMBL1164729,0.94,CC(C)COc1ccc(cc1C#N)c2nc(C)c(s2)C(=O)O,316.382,3.723200000000002,83.21,1.0,5.0,5.0,2.0
CHEMBL1945042,0.69,O[C@@H](CNCCc1cccc(CNCc2ccccc2F)c1)c3ccc(O)c4NC(=O)Sc34,467.56600000000014,3.5898000000000017,97.38,5.0,6.0,10.0,4.0
CHEMBL235753,2.5,CN1C(=O)C=C(CCc2cccc(c2)c3cccnc3)N=C1N,306.3690000000001,2.2097,73.8,1.0,5.0,4.0,3.0
CHEMBL257553,2.97,NS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)c1,419.8500000000002,2.9933000000000005,128.46,3.0,8.0,5.0,3.0
CHEMBL335749,3.02,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3Cc4ccncc4C3)c(F)c2,370.38400000000007,2.2021999999999995,74.77000000000001,1.0,5.0,4.0,2.0
CHEMBL1397672,3.68,CC1=C(Cc2ccccc2)C(=O)n3nc(NCc4cccc(Br)c4)nc3N1,424.302,3.6914200000000017,75.08000000000001,2.0,5.0,5.0,4.0
CHEMBL1785015,3.2,CC(C)n1nc(c2ccc(C)cc2)c3c(N)ncnc13,267.336,2.9648200000000005,69.62,1.0,5.0,2.0,3.0
CHEMBL1682826,3.1,O=C1CCOc2nc(OCc3ccccc3)ccc12,255.27300000000002,2.625800000000001,48.42,0.0,4.0,3.0,2.0
CHEMBL1783271,3.47,COc1ccc(OC)c(c1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC4CC4,382.39500000000015,2.9275,99.36000000000001,2.0,6.0,5.0,3.0
CHEMBL2036775,2.77,CC(C)N1CCO[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,415.3650000000001,3.252100000000002,48.050000000000004,1.0,4.0,4.0,1.0
CHEMBL1950853,1.47,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C,432.6090000000002,1.9571000000000018,82.7,3.0,5.0,9.0,1.0
CHEMBL510436,2.74,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2,382.44300000000015,3.813920000000002,75.94,1.0,6.0,5.0,3.0
CHEMBL2158838,2.86,OC(=O)[C@H](Cc1ccc(Cl)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,525.9040000000002,5.897900000000006,53.010000000000005,1.0,4.0,8.0,2.0
CHEMBL59925,0.85,Cc1cc(C)nc(N)c1,122.171,1.28064,38.91,1.0,2.0,0.0,1.0
CHEMBL2325697,2.7,C[C@@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C,412.5150000000002,2.883700000000001,88.18,1.0,6.0,4.0,3.0
CHEMBL2346969,3.6,Fc1cccc(CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)c1F,398.339,2.743500000000001,49.56,0.0,6.0,3.0,3.0
CHEMBL124842,1.93,CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc2ccc(F)cc2F,476.56400000000014,6.253800000000006,78.87,2.0,3.0,13.0,2.0
CHEMBL1963131,1.72,COc1ccc(cn1)[C@@]2(O)CC[C@H](CC2)N3CC[C@H](C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,520.5520000000001,2.859700000000001,103.78999999999999,3.0,6.0,7.0,2.0
CHEMBL2325729,2.4,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N[C@@H](CCN4CCCCC4)c5ccc(Cl)cc5,496.0590000000004,3.6425000000000027,103.17,3.0,6.0,7.0,3.0
CHEMBL1857945,4.5,CN(C)CCNc1cc(nc2cc(nn12)c3ccc(F)cc3)c4ccccc4,375.4510000000001,4.175900000000003,45.459999999999994,1.0,5.0,6.0,4.0
CHEMBL1522360,1.34,O=S(=O)(Nc1cccnc1)c2ccc3OCCOc3c2,292.31600000000003,1.6536,77.52000000000001,1.0,5.0,3.0,2.0
CHEMBL295467,0.22,CNCCC(Oc1ccccc1OC)c2ccccc2,271.35999999999996,3.424800000000002,30.49,1.0,3.0,7.0,2.0
CHEMBL249584,4.06,OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)n2nnc3c(N[C@@H]4C[C@H]4c5ccccc5)nc(SCCC(F)(F)F)nc23,510.5420000000002,2.5088999999999997,129.21,4.0,10.0,8.0,3.0
CHEMBL352576,2.5,CC(=O)NCc1ccc(CN2CCN(CC2)c3ccc(F)cc3F)cc1,359.41999999999996,2.9231000000000016,35.580000000000005,1.0,3.0,5.0,2.0
CHEMBL1946028,2.52,O=C(N1CCC1)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,480.63700000000017,5.635100000000006,49.330000000000005,0.0,5.0,5.0,4.0
CHEMBL393717,1.77,Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5CCNCC5,387.9550000000002,3.695800000000002,44.370000000000005,2.0,3.0,4.0,1.0
CHEMBL2036572,2.4,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(cn3)N4CCOCC4,384.3710000000002,2.4361999999999995,105.41000000000001,2.0,8.0,5.0,3.0
CHEMBL1628227,2.15,CN(C)CCC=C1c2ccccc2COc3ccccc13,279.383,3.9624000000000033,12.47,0.0,2.0,3.0,2.0
CHEMBL14762,3.63,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,354.4580000000001,3.2021000000000015,87.89,3.0,7.0,8.0,3.0
CHEMBL268263,0.9,NCC(O)(c1ccccc1)c2ccccc2,213.28,1.8812000000000002,46.25,2.0,2.0,3.0,2.0
CHEMBL335550,3.88,[O-][N+](=O)c1cccc(c1)c2ccc(OCC(CCc3ccncc3)N4C(=O)CCC4=O)cc2,445.47500000000014,4.186000000000003,102.63999999999999,0.0,6.0,9.0,3.0
CHEMBL1972466,3.6,CC(Nc1ccccc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,364.4490000000002,3.012620000000001,58.870000000000005,1.0,6.0,4.0,3.0
CHEMBL87266,1.35,Cc1cc(N)c2cc(NC(=O)CC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,414.46900000000016,3.5315400000000015,136.01999999999998,4.0,6.0,4.0,4.0
CHEMBL429023,3.57,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)C,394.42300000000023,3.7033000000000023,63.22,0.0,6.0,3.0,2.0
CHEMBL242541,2.64,Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,288.713,3.748100000000001,63.83,2.0,4.0,2.0,3.0
CHEMBL402146,3.31,Fc1ccc(cc1F)C(=O)Nc2ccc(Cl)nc2,268.65000000000003,3.265500000000001,41.99,1.0,2.0,2.0,2.0
CHEMBL74399,3.66,CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,402.822,2.622300000000001,86.71000000000001,2.0,4.0,6.0,1.0
CHEMBL1779009,1.1,COc1cc(F)ccc1c2cncc(c2)C3CCCN3,272.323,3.320800000000001,34.15,1.0,3.0,3.0,2.0
CHEMBL1596993,1.2,COc1ccc(Nc2ccccc2C(=O)O)cc1,243.262,3.1370000000000013,58.56,2.0,3.0,4.0,2.0
CHEMBL2325993,1.4,CN(C)CCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,470.0210000000001,3.1083000000000007,103.17000000000002,3.0,6.0,8.0,3.0
CHEMBL403702,3.5,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3ncc(C)nc13,377.4200000000001,3.091420000000001,83.82000000000001,2.0,7.0,6.0,3.0
CHEMBL2023483,3.78,COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1,432.4800000000002,4.565440000000003,98.36000000000001,2.0,6.0,7.0,4.0
CHEMBL456801,3.39,C[C@H](Nc1nc(NC[C@@H](O)CO)c(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4,461.9290000000002,3.551400000000001,131.01000000000002,6.0,8.0,10.0,3.0
CHEMBL2177612,1.03,CCCSc1c(cnn1[C@@H]2CC[C@H](CC2)C(=O)O)C(=O)NC3CCCCC3,393.55300000000017,4.263600000000003,84.22,2.0,5.0,7.0,1.0
CHEMBL450643,0.89,c1cnc2cccnc2c1,130.14999999999998,1.6298000000000001,25.78,0.0,2.0,0.0,2.0
CHEMBL1957377,2.0,Oc1c(C#N)c(nc2ccncc12)c3ccc(cc3)c4ccccc4CN5CCOCC5,422.48800000000034,4.373280000000005,82.27,1.0,6.0,4.0,4.0
CHEMBL2325706,0.7,CS(=O)(=O)C1(CCNCC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5,441.55700000000024,2.0847999999999995,100.21000000000001,2.0,7.0,4.0,3.0
CHEMBL14638,2.68,O=C(C1CC1)c2ccc(OCCCc3c[nH]cn3)cc2,270.332,3.014000000000001,54.980000000000004,1.0,3.0,7.0,2.0
CHEMBL744,3.34,Nc1nc2ccc(OC(F)(F)F)cc2s1,234.20199999999994,2.7771,48.14,1.0,4.0,1.0,2.0
CHEMBL22183,2.6,CN(C)Cc1ccccc1Sc2ccc(C)cc2N,272.41700000000003,3.790020000000002,29.259999999999998,1.0,3.0,4.0,2.0
CHEMBL1643199,2.63,Cc1cc(CN2CCc3ccccc3C2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,499.3940000000003,5.503320000000005,78.87,2.0,4.0,7.0,3.0
CHEMBL2010831,2.5,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)S(=O)(=O)C,468.5410000000003,3.7744000000000035,57.690000000000005,0.0,4.0,6.0,2.0
CHEMBL1526668,3.2,O=C(N1CCCCC1)c2csc3CCCCc23,249.37899999999996,3.253000000000002,20.310000000000002,0.0,2.0,1.0,1.0
CHEMBL218762,-1.48,SC1=Nc2[nH]cnc2C(=O)N1,168.181,-0.06510000000000005,74.43,3.0,4.0,0.0,2.0
CHEMBL2170994,2.5,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccc(Cl)cc4)[C@@H](O)[C@H]3O,493.9770000000001,1.6260999999999994,160.44,5.0,10.0,8.0,3.0
CHEMBL361795,2.2,N#Cc1cccc(c1)c2onc(n2)c3ccccn3,248.245,2.67028,75.6,0.0,5.0,2.0,3.0
CHEMBL586906,2.08,COc1ccc2nccc(C(O)C3CC4(CCN3CC4)C=C)c2c1,324.4240000000001,3.317300000000002,45.59,1.0,4.0,4.0,2.0
CHEMBL563471,2.6,Cn1cc(cn1)c2cccc(C[C@H](NC(=O)c3cc(nn3C)C(C)(C)C)C(=O)NCC#N)c2,447.54300000000023,2.0989799999999996,117.63,2.0,7.0,7.0,3.0
CHEMBL16,2.41,OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3,252.27300000000002,1.9739999999999998,61.690000000000005,2.0,2.0,2.0,2.0
CHEMBL457393,3.14,C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cn4,357.36800000000005,3.6670000000000016,91.41,3.0,6.0,6.0,3.0
CHEMBL105984,2.27,CCC[C@@H](CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2,357.32500000000005,4.2588000000000035,23.55,0.0,2.0,7.0,1.0
CHEMBL1916542,0.93,COc1ccc2N=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,451.52700000000027,1.8254999999999997,90.74000000000001,1.0,9.0,7.0,3.0
CHEMBL129420,0.7,CCN(CC)C(=O)c1ccc(cc1)C(N2CCNCC2)c3cccc4cccnc34,402.5420000000002,3.711400000000002,48.470000000000006,1.0,4.0,6.0,3.0
CHEMBL1276946,0.2,CC1=C2C(=CC(=O)N1Cc3ccccn3)NN(C2=O)c4ccccc4Cl,366.8080000000001,2.8856200000000003,72.68,1.0,5.0,3.0,4.0
CHEMBL1916547,-0.65,COc1ccc2N=NC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,465.51400000000024,0.7802000000000008,123.50000000000001,2.0,10.0,7.0,3.0
CHEMBL522460,2.68,Cc1ccccc1CN2CCC(CC2)N3CCC(CC3)N4C(=O)Nc5ccccc45,404.5580000000001,3.9395200000000026,44.269999999999996,1.0,4.0,4.0,3.0
CHEMBL1500992,3.2,O=C(CSc1ccccc1)N2CCN(CC2)c3ccccc3,312.43799999999993,3.127500000000002,23.550000000000004,0.0,3.0,4.0,2.0
CHEMBL2110791,0.72,CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O,321.85200000000003,3.4153000000000024,48.39,2.0,4.0,8.0,2.0
CHEMBL1945034,-0.25,O[C@@H](CNCCc1ccc(CNCCc2ccccn2)cc1)c3ccc(O)c4NC(=O)Sc34,464.5910000000001,2.8882000000000008,110.26999999999998,5.0,7.0,11.0,4.0
CHEMBL385563,2.6,Clc1ccc2OCOc2c1Nc3ncnc4cc(OCCN5CCCC5)cc(OC6CCOCC6)c34,512.9940000000006,4.787900000000003,87.2,1.0,9.0,8.0,3.0
CHEMBL5,-0.1,CCN1C=C(C(=O)O)C(=O)c2ccc(C)nc12,232.23899999999998,1.4230200000000002,72.19,1.0,4.0,2.0,2.0
CHEMBL163,4.3,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4,720.962,5.905200000000005,145.77999999999997,4.0,9.0,17.0,4.0
CHEMBL1479580,2.93,CSc1ncccc1C(=O)NCC2CCCCC2,264.39399999999995,3.1136000000000017,41.99,1.0,3.0,4.0,1.0
CHEMBL1088752,3.5,Cc1c(F)cc(cc1c2ccc(cn2)C(=O)NCC(C)(C)C)C(=O)NC3CC3,383.46700000000016,3.864220000000003,71.09,2.0,3.0,5.0,2.0
CHEMBL2031224,2.93,COc1ccccc1C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5,483.57200000000034,3.7068200000000022,79.69999999999999,1.0,7.0,5.0,4.0
CHEMBL2062557,2.42,COc1ccc(cc1)c2cc(N)n3ncc(C#N)c3n2,265.27599999999995,1.8587799999999997,89.23,1.0,6.0,2.0,3.0
CHEMBL72548,2.7,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,437.5290000000001,2.3748000000000005,104.52000000000001,2.0,8.0,8.0,4.0
CHEMBL1621884,1.55,COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F,318.339,3.201500000000001,56.84,1.0,4.0,9.0,1.0
CHEMBL474200,2.68,CNC1=Nc2ncccc2C(=NC1c3cccs3)c4ccccc4,332.432,3.9848000000000026,49.64,1.0,5.0,2.0,3.0
CHEMBL472210,1.1,CCN1C2=NC(=O)N(C)C(=O)C2=Cc3ccccc13,255.27700000000002,1.2198999999999995,56.89,0.0,5.0,1.0,1.0
CHEMBL480200,3.01,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(c2)C(=O)Nc3cccnc3,374.444,3.9606200000000022,74.33000000000001,2.0,4.0,5.0,3.0
CHEMBL1224285,1.51,NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cn1,337.42299999999994,2.754900000000001,68.45000000000002,1.0,4.0,5.0,2.0
CHEMBL217899,3.6,CCc1nn(C2CCCC2)c3c1CCn4c(nnc34)c5cccs5,339.468,4.1037000000000035,48.53,0.0,6.0,3.0,3.0
CHEMBL361431,2.6,CCCN1CCC(CC1)Oc2nccc(Nc3cc(NC(=O)c4cccc(c4)N5CCOCC5)ccc3C)n2,530.6730000000003,4.870720000000004,91.85000000000001,2.0,8.0,9.0,3.0
CHEMBL1809205,3.3,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(C)ccn34)N5CCN(CC5)C(=O)C,491.98300000000035,4.173820000000004,87.88999999999999,1.0,8.0,5.0,4.0
CHEMBL2070121,1.52,COc1cnc(nc1N2CCOCC2)c3ccccn3,272.30799999999994,1.3838,60.370000000000005,0.0,6.0,3.0,2.0
CHEMBL2086674,3.0,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cn3)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,463.56000000000023,2.2996999999999996,114.82000000000001,0.0,9.0,5.0,2.0
CHEMBL524266,0.51,Nc1nccc(n1)c2cc3C(=O)NC[C@H](CCF)c3[nH]2,275.2869999999999,1.2405,96.69,3.0,4.0,3.0,2.0
CHEMBL2011926,1.36,COc1ccc(cc1)c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2,416.32300000000004,3.807500000000002,74.86,3.0,5.0,5.0,3.0
CHEMBL2153185,1.79,CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC3CCCCC3,428.55400000000026,5.065600000000003,88.52000000000001,2.0,5.0,9.0,2.0
CHEMBL2036746,3.15,O=C(Nc1ccc(cc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3,365.3929999999999,2.902100000000001,92.52000000000001,2.0,7.0,5.0,3.0
CHEMBL1378202,2.2,CNC(=O)c1[nH]cnc1C(=O)Nc2ccc(OC)cc2,274.28,1.0301999999999993,96.11,3.0,4.0,4.0,2.0
CHEMBL1923430,2.64,Cc1ccc([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(Cl)n3)C(=O)N,361.8330000000001,1.8692199999999997,104.11,3.0,4.0,4.0,2.0
CHEMBL193,3.29,COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C,346.33900000000017,2.1756,107.77,1.0,7.0,4.0,1.0
CHEMBL492671,0.9,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CCCO5,464.49700000000047,2.1163999999999996,95.60000000000001,1.0,5.0,4.0,3.0
CHEMBL1824605,2.66,O=C(Nc1ccccc1)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4C#N,455.5580000000003,5.254280000000006,74.59,1.0,5.0,10.0,3.0
CHEMBL292376,3.0,COc1cccc(c1)[C@@H](C)NCCCc2ccccc2Cl,303.83299999999997,4.632000000000004,21.259999999999998,1.0,2.0,7.0,2.0
CHEMBL2031238,2.43,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cocc5)ccc4C,443.5070000000002,3.291220000000001,83.61,1.0,7.0,4.0,4.0
CHEMBL2031225,3.08,COc1cccc(c1)C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5,483.57200000000034,3.7068200000000022,79.69999999999999,1.0,7.0,5.0,4.0
CHEMBL1940286,3.1,COc1ccc(CNC(=O)c2ccc(Oc3ccc(cc3)C#C[C@]4(O)CN5CCC4CC5)cc2)nc1,483.5680000000003,3.620700000000002,83.92,2.0,6.0,6.0,3.0
CHEMBL2087855,3.43,Cn1cc(cc1c2c3C(=O)N(CC#CCn4cncn4)C(=O)N(CC5CC5)c3nn2Cc6ccnc7ccc(Cl)cc67)C#N,605.0620000000001,3.191880000000001,134.14000000000001,0.0,12.0,7.0,6.0
CHEMBL1778870,1.18,CCNCc1cncc(n1)c2ccc(F)cc2OC,261.29999999999995,2.4008000000000003,47.040000000000006,1.0,4.0,5.0,2.0
CHEMBL1201256,0.74,COc1cc(cc(OC)c1OC)C(=O)NCc2ccc(OCCN(C)C)cc2,388.46400000000017,2.5828000000000007,69.26,1.0,6.0,10.0,2.0
CHEMBL1783283,3.52,CCCNC(=O)c1nnc2c(c(F)ccc2c1N)c3ccc(OC)cc3OC,384.4110000000002,3.1751000000000014,99.36000000000001,2.0,6.0,6.0,3.0
CHEMBL2177777,3.4,CC(C)OC(=O)N1CCC(CC1)Oc2ncnc3N(CCc23)c4ccc(cc4F)S(=O)(=O)C,478.5460000000002,3.1016000000000012,101.92999999999998,0.0,8.0,5.0,2.0
CHEMBL350563,4.0,CCO\N=C(\C1CCN(CC1)C2(C)CCN(CC2)C(=O)c3c(Cl)cncc3Cl)/c4ccc(Br)cc4,582.3700000000001,6.298400000000007,58.03,0.0,5.0,6.0,2.0
CHEMBL1807851,1.78,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC4CC45CC5)nc23,347.3750000000001,0.22649999999999948,128.54,3.0,9.0,4.0,2.0
CHEMBL1951894,3.21,CCN(C1CCN(CCC(N2CCN(CC2)c3cccc(F)c3)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,620.8350000000003,5.038200000000005,64.17,0.0,6.0,11.0,3.0
CHEMBL2171045,2.94,FC(F)(F)c1cccc(c1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,580.4560000000004,5.418300000000005,78.95,1.0,5.0,5.0,2.0
CHEMBL1773959,-1.27,OC(=O)CCC(=O)N1CCC(CC1)c2onc(n2)c3cccs3,335.385,2.3689,96.53,1.0,6.0,5.0,2.0
CHEMBL276030,2.3,Oc1ccc2C(=O)N(C(=O)c2c1)c3ccccc3,239.23000000000002,2.1928,57.61,1.0,3.0,1.0,2.0
CHEMBL1916545,1.16,COc1ccc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,451.5270000000002,1.8254999999999995,90.74000000000001,1.0,9.0,7.0,3.0
CHEMBL1526762,0.23,Cc1cc(C)nc(SCC(=O)N)n1,197.26299999999998,0.67084,68.87,1.0,4.0,3.0,1.0
CHEMBL388336,1.0,Cc1oc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)cc1C,371.78000000000003,2.4428400000000003,100.85999999999999,2.0,5.0,2.0,4.0
CHEMBL1807869,1.06,O[C@@H](CNCCCSCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23,482.07100000000014,3.527200000000002,97.38,5.0,7.0,13.0,3.0
CHEMBL1027,1.49,Cc1ccsc1C(=CCCN2CCC[C@H](C2)C(=O)O)c3sccc3C,375.559,5.044840000000004,40.540000000000006,1.0,4.0,6.0,2.0
CHEMBL406,1.83,CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N,365.84200000000004,2.0834,92.5,2.0,4.0,3.0,2.0
CHEMBL1689135,1.66,C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc3ccc(Cl)cc3,435.3510000000001,3.895900000000003,60.85000000000001,1.0,3.0,6.0,2.0
CHEMBL451286,1.7,C[C@@](N)(Cc1ccccc1)c2ccccc2,211.308,3.103200000000002,26.02,1.0,1.0,3.0,2.0
CHEMBL1643195,2.19,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4cc(Cl)ccc4Cl)ccc1OCC(=O)O,485.36700000000025,5.4608200000000044,78.87,2.0,4.0,7.0,3.0
